38566.10691	1.19E-05
38849.36678	1.09E-06
38973.41136	0.113639192
39078.92585	0.019314319
39252.37047	0.002474355
39455.4197	3.42E-07
39639.27911	9.89E-06
39654.52178	6.13E-06
40404.54352	6.33E-07
40417.62568	7.67E-07
40757.50034	4.65E-05
40948.31944	0.000730436
41187.6733	4.77E-06
41210.52696	1.36E-05
41313.77377	0.007778197
41455.89377	4.37E-06
41491.33512	7.36E-06
41736.71182	5.30E-06
41755.28436	1.38E-06
41757.1778	1.95E-06
41830.71951	6.69E-05
42628.86535	0.008524885
42665.70022	2.45E-06
42885.97271	3.54E-05
43023.14822	1.61E-06
43235.68432	4.85E-07
43282.87741	5.20E-07
43572.39922	0.000294123
43578.27257	2.77E-05
43603.977	5.54E-07
43607.07222	0.006844985
43814.05333	0.008278972
43864.17957	0.000166906
43919.56679	0.001193818
44054.79233	8.76E-05
44199.63412	1.41E-06
44200.50077	1.81E-06
44263.83332	7.81E-05
44299.73989	3.18E-06
44325.87784	0.00010058
44399.42396	0.000111995
44608.31348	2.12E-05
44718.39642	0.010417589
44781.06626	3.15E-07
45036.71394	2.97E-06
45179.76966	0.0015308
45369.8805	9.27E-07
45436.87702	5.04E-07
45547.69207	0.06433868
46166.52339	0.006632639
46239.25	2.59E-05
46430.09214	0.000155091
46739.0475	6.59E-06
47217.45686	0.13315439
47628.50596	1.61E-05
47696.38023	0.009475044
47888.72692	0.000471595
47906.92695	0.000606497
48077.31446	0.000596022
48348.1452	0.000625194
48362.59095	0.000124043
48364.61354	1.13E-06
48366.71774	0.012154428
48399.28964	0.001782608
48404.29033	1.25E-06
48962.35064	0.000161944
49244.99102	0.001680908
49581.04325	0.058324989
49690.64756	1.44E-05
49697.17472	2.48E-05
49840.23044	2.06E-06
49858.76921	1.00E-06
50097.3378	3.52E-05
50547.51591	0.000165259
50551.06654	0.000161925
50703.69449	0.038828917
50704.97905	0.07262375
50759.21462	0.010077435
50836.1008	0.001533844
51010.85733	0.000849615
51018.24852	0.00051007
51346.62904	0.000670952
51356.84285	0.000672936
51527.36463	0.000222258
51538.97573	0.000135798
51739.54927	0.057437997
51745.04064	0.051631466
51883.24226	2.13E-05
51894.11606	2.19E-05
51918.13909	2.53E-06
52075.61482	0.001258382
52410.50103	8.57E-07
52449.92803	7.96E-07
52478.06519	1.24E-06
52486.49065	1.90E-06
52612.59946	5.02E-07
52791.10642	1.32E-06
53128.86172	4.53E-06
53137.10884	1.31E-06
53319.53729	0.0060583
53465.73806	1.39E-06
53975.67634	0.000217867
54334.24028	0.000480167
54339.46398	0.000111316
54374.44357	0.009199764
54470.95352	0.00085865
54490.60968	3.73E-07
54494.48415	2.90E-07
54568.05093	1.57E-05
54568.31001	0.00034518
54730.98919	1.22E-05
55017.02803	2.91E-07
55352.65043	0.011455488
55896.90853	0.004209733
56017.34642	0.000160133
56551.8775	0.000632057
56554.57684	5.13E-06
56729.57898	0.022719475
57478.17816	3.91E-05
57731.62326	0.020093692
57789.3225	0.003050838
57968.27623	0.000214661
58116.78714	3.54E-06
58117.67269	2.76E-06
58156.07393	0.000197005
58219.44292	0.000153234
58310.08522	0.000174661
58500.15861	5.75E-05
58623.87341	2.16E-06
58629.19043	0.0164935
58636.13712	7.57E-07
58908.18961	5.48E-06
59076.31126	0.00230749
59664.38485	4.79E-07
59930.97067	0.023263255
59940.83932	0.028912902
