Frequency (Ghz),Intensity
8.720576679015657,4.739825123826541e-155
8.720576997516423,3.436174518119223e-158
8.720577316017188,2.3143658065036106e-161
8.72057763451795,1.4482139013828757e-164
8.720577953018715,8.419325452868177e-168
8.72057827151948,4.547427465936573e-171
8.720578590020244,2.2819081554100297e-174
8.72057890852101,1.063835399589913e-177
8.720579227021775,4.607810517700284e-181
8.720579545522538,1.8542090798464803e-184
8.720579864023302,6.932129576261216e-188
8.720580182524067,2.4077896189390295e-191
8.720580501024832,7.769879802620437e-195
8.720580819525596,2.329453042833284e-198
8.72058113802636,6.488398851275252e-202
8.720581456527125,1.6790552732562616e-205
8.72058177502789,4.0367917390108486e-209
8.720582093528654,9.016782480085013e-213
8.720582412029419,1.8711591968865173e-216
8.720582730530182,3.6075619993829766e-220
8.720583049030946,6.461907599043107e-224
8.720583367531711,1.0753543115697696e-227
8.720583686032477,1.6625944060579867e-231
8.720584004533242,2.388168393249878e-235
8.720584323034004,3.187039880727695e-239
8.720584641534769,3.9514266424106094e-243
8.720584960035534,4.551601654151365e-247
8.7205852785363,4.871003779252919e-251
8.720585597037063,4.8430235800733455e-255
8.720585915537828,4.473614915682693e-259
8.720586234038592,3.839233561685858e-263
8.720586552539356,3.061077618751882e-267
8.72058687104012,2.26750392593368e-271
8.720587189540886,1.5605067459848705e-275
8.720587508041652,9.97762437895701e-280
8.720587826542413,5.926967866695522e-284
8.720588145043179,3.2710099634302766e-288
8.720588463543944,1.67716217174081e-292
8.720588782044707,7.98936286938901e-297
8.720589100545473,3.5358442978599534e-301
8.720589419046236,1.4538447801579568e-305
8.720589737547002,5.55375633347847e-310
8.720590056047765,1.97105843e-314
8.72059037454853,6.49914e-319
8.720590693049296,2e-323
8.720591011550058,0.0
8.720591330050823,0.0
8.720591648551588,0.0
8.720591967052354,0.0
8.720592285553117,0.0
8.720592604053882,0.0
8.720592922554646,0.0
8.720593241055411,0.0
8.720593559556175,0.0
8.72059387805694,0.0
8.720594196557705,0.0
8.720594515058467,0.0
8.720594833559232,0.0
8.720595152059998,0.0
8.720595470560763,0.0
8.720595789061527,0.0
8.72059610756229,0.0
8.720596426063056,0.0
8.720596744563819,0.0
8.720597063064584,0.0
8.72059738156535,0.0
8.720597700066113,0.0
8.720598018566877,0.0
8.720598337067642,0.0
8.720598655568407,0.0
8.720598974069173,0.0
8.720599292569934,0.0
8.7205996110707,0.0
8.720599929571465,0.0
8.720600248072229,0.0
8.720600566572994,0.0
8.72060088507376,0.0
8.720601203574523,0.0
8.720601522075286,0.0
8.720601840576052,0.0
8.720602159076817,0.0
8.72060247757758,0.0
8.720602796078344,0.0
8.72060311457911,0.0
8.720603433079875,0.0
8.720603751580638,0.0
8.720604070081404,0.0
8.720604388582167,0.0
8.72060470708293,0.0
8.720605025583696,0.0
8.720605344084461,0.0
8.720605662585227,0.0
8.720605981085988,0.0
8.720606299586754,0.0
8.720606618087519,0.0
8.720606936588284,0.0
8.720607255089048,0.0
8.720607573589813,0.0
8.720607892090577,0.0
8.72060821059134,0.0
8.720608529092106,0.0
8.720608847592871,0.0
8.720609166093636,0.0
8.720609484594398,0.0
8.720609803095163,0.0
8.720610121595929,0.0
8.720610440096692,0.0
8.720610758597457,0.0
8.720611077098221,0.0
8.720611395598986,0.0
8.72061171409975,0.0
8.720612032600515,0.0
8.72061235110128,0.0
8.720612669602042,0.0
8.720612988102808,0.0
8.720613306603573,0.0
8.720613625104338,0.0
8.720613943605102,0.0
8.720614262105867,0.0
8.72061458060663,0.0
8.720614899107396,0.0
8.72061521760816,0.0
8.720615536108925,0.0
8.72061585460969,0.0
8.720616173110452,0.0
8.720616491611217,0.0
8.720616810111983,0.0
8.720617128612748,0.0
8.720617447113511,0.0
8.720617765614275,0.0
8.72061808411504,0.0
8.720618402615804,0.0
8.720618721116569,0.0
8.720619039617334,0.0
8.720619358118098,0.0
8.720619676618862,0.0
8.720619995119627,0.0
8.720620313620392,0.0
8.720620632121157,0.0
8.72062095062192,0.0
8.720621269122685,0.0
8.72062158762345,0.0
8.720621906124213,0.0
8.720622224624979,0.0
8.720622543125744,0.0
8.720622861626508,0.0
8.720623180127271,0.0
8.720623498628036,0.0
8.720623817128802,0.0
8.720624135629567,0.0
8.720624454130329,0.0
8.720624772631094,0.0
8.72062509113186,0.0
